11098	1	-999	-999	-999	-999	0
11098	1	-999	-999	-999	-999	0
11098	1	-999	-999	-999	-999	0
11098	1	-999	-999	-999	-999	0
11098	1	-999	-999	-999	-999	0
11098	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	-999	-999	-999	-999	0
11292	1	1	1	5	4	0
11292	1	2	2	2	6	0
11292	1	2	2	3	6	0
11292	1	2	2	1	5	0
11292	1	2	2	6	6	0
11292	1	2	2	3	3	0
11292	1	2	2	6	6	0
11292	1	2	2	6	6	0
11292	1	2	2	1	5	0
11292	1	1	2	4	5	0
11292	1	2	2	1	4	0
11292	1	2	2	1	5	0
11292	1	2	2	1	3	0
11292	1	2	2	1	5	0
11292	1	2	2	1	3	0
11292	1	2	2	1	5	0
11292	1	2	2	1	4	0
11292	1	2	2	1	4	0
11292	1	2	2	1	4	0
11292	1	2	2	1	5	0
11292	1	1	2	4	4	0
11292	1	2	2	1	4	0
11292	1	2	2	1	1	0
11292	1	2	2	1	6	0
11292	1	2	1	6	5	0
11292	1	2	2	1	5	0
11292	1	2	1	4	4	0
11292	1	2	1	6	4	0
11292	1	2	2	1	4	0
11292	1	2	2	1	5	0
11292	1	2	2	1	4	0
11292	1	2	2	1	4	0
11292	1	2	2	1	3	0
11292	1	2	1	4	3	0
11292	1	2	2	1	3	0
11292	1	2	1	4	4	0
11292	1	2	1	5	4	0
11292	1	2	2	1	4	0
11292	1	2	2	1	4	0
11292	1	2	1	5	4	0
11292	1	2	1	5	4	0
11292	1	2	2	1	1	0
11292	1	2	2	1	1	0
11292	1	2	2	1	1	0
11292	1	2	2	1	4	0
11292	1	2	2	2	1	0
11292	1	1	2	4	5	0
11292	1	2	1	6	4	0
11292	1	2	2	1	4	0
11292	1	2	2	1	5	0
11292	1	2	2	1	4	0
11292	1	2	2	1	1	0
11292	1	2	2	1	4	0
11292	1	2	2	1	4	0
11292	1	2	2	1	3	0
11292	1	2	2	1	1	0
11292	1	2	2	1	2	0
11292	1	2	1	4	3	0
11292	1	2	2	1	5	0
12203	1	-999	-999	-999	-999	0
12203	1	-999	-999	-999	-999	0
12203	2	-999	-999	-999	-999	0
12203	1	-999	-999	-999	-999	0
12203	1	-999	-999	-999	-999	0
12203	1	-999	-999	-999	-999	0
12203	1	-999	-999	-999	-999	0
12203	1	-999	-999	-999	-999	0
12203	2	-999	-999	-999	-999	0
12203	1	-999	-999	-999	-999	0
12203	1	-999	-999	-999	-999	0
12203	2	-999	-999	-999	-999	0
12203	2	-999	-999	-999	-999	0
12203	1	-999	-999	-999	-999	0
12203	1	-999	-999	-999	-999	0
12203	1	-999	-999	-999	-999	0
12203	1	-999	-999	-999	-999	0
12203	1	1	2	7	7	0
12203	1	2	2	2	8	0
12203	1	2	2	2	6	0
12203	1	1	2	6	5	0
12203	1	2	2	2	4	0
12203	1	2	2	3	7	0
12203	1	2	2	3	7	0
12203	1	2	2	2	4	0
12203	1	1	2	5	6	0
12203	1	1	2	6	6	0
12203	1	1	2	5	5	0
12203	1	2	2	3	2	0
12203	1	1	2	6	5	0
12203	1	2	2	2	3	0
12213	1	-999	-999	-999	-999	0
12213	2	-999	-999	-999	-999	0
12213	6	-999	-999	-999	-999	0
12213	7	-999	-999	-999	-999	0
12213	1	-999	-999	-999	-999	0
12213	4	-999	-999	-999	-999	0
12213	2	-999	-999	-999	-999	0
12213	2	-999	-999	-999	-999	0
12213	4	-999	-999	-999	-999	0
12213	1	-999	-999	-999	-999	0
12213	1	-999	-999	-999	-999	0
12213	2	-999	-999	-999	-999	0
12213	2	2	2	1	1	0
12213	1	2	2	1	6	0
12213	2	2	2	1	5	0
12213	5	2	2	1	1	0
12213	4	2	2	1	1	0
12213	1	2	2	1	5	0
12213	3	1	1	6	6	0
12213	1	2	2	1	6	0
12213	1	1	2	6	5	0
12213	1	2	2	1	1	0
12213	2	2	2	1	1	0
12213	3	2	2	1	1	0
12213	3	2	2	1	1	0
12213	2	1	1	3	3	0
12213	1	2	2	1	1	0
12213	2	1	2	4	4	0
12213	1	2	2	1	1	0
12213	12	1	1	4	3	0
12213	1	2	2	1	4	0
12213	1	1	2	5	5	0
12213	2	2	2	1	1	0
12213	8	2	2	1	1	0
12213	3	2	2	1	1	0
12213	1	1	1	5	1	0
12213	3	2	2	1	1	0
12352	1	-999	-999	-999	-999	0
12352	2	-999	-999	-999	-999	0
12352	2	-999	-999	-999	-999	0
12352	1	-999	-999	-999	-999	0
12352	1	-999	-999	-999	-999	0
12352	2	-999	-999	-999	-999	0
12352	1	-999	-999	-999	-999	0
12352	1	-999	-999	-999	-999	0
12352	1	-999	-999	-999	-999	0
12352	1	2	2	2	6	0
12352	1	1	2	4	8	0
12352	1	1	1	5	6	0
12352	2	2	2	1	4	0
12352	1	2	2	1	5	0
12352	1	1	1	8	5	0
12352	3	2	2	1	5	0
12352	1	2	2	1	5	0
12352	1	1	2	10	6	0
12352	2	1	2	3	6	0
12352	3	1	2	2	6	0
12352	3	2	2	1	1	0
12352	1	2	2	1	1	0
12352	2	1	2	1	6	0
12352	3	2	2	1	6	0
12352	1	2	2	1	6	0
12352	2	1	2	2	6	0
12352	2	1	2	3	7	0
12352	1	1	2	3	7	0
12352	6	1	2	2	6	0
12352	3	1	2	3	7	0
12352	5	1	2	2	7	0
12352	4	1	2	3	7	0
12352	1	1	2	4	6	0
12352	2	1	2	4	7	0
12352	2	1	2	4	7	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	-999	-999	-999	-999	0
12694	1	2	2	4	6	0
12694	1	2	2	6	6	0
12694	1	1	1	5	6	0
12694	1	1	2	6	1	0
12694	1	2	2	4	4	0
12694	1	2	2	4	5	0
12694	1	2	2	4	4	0
12694	1	2	2	3	2	0
12694	1	2	2	3	3	0
12694	1	2	2	4	4	0
12694	1	2	2	4	4	0
12694	1	2	2	3	4	0
12694	1	2	2	4	7	0
12694	1	2	2	5	7	0
12694	1	1	2	4	7	0
12694	1	2	2	6	6	0
12694	1	1	2	6	5	0
12694	1	2	2	3	4	0
12694	1	1	2	5	6	0
12694	1	1	2	6	6	0
12694	1	1	2	6	7	0
12694	1	1	2	6	5	0
12694	1	1	2	6	4	0
12694	1	1	1	6	6	0
12694	1	1	1	5	6	0
12694	1	1	1	7	5	0
12694	1	1	1	7	8	0
12694	1	1	1	7	6	0
12694	1	1	1	7	7	0
12694	1	1	1	7	7	0
12778	1	-999	-999	-999	-999	0
12778	1	-999	-999	-999	-999	0
12778	1	-999	-999	-999	-999	0
12778	1	-999	-999	-999	-999	0
12778	1	-999	-999	-999	-999	0
12778	1	-999	-999	-999	-999	0
12778	1	-999	-999	-999	-999	0
12778	1	-999	-999	-999	-999	0
12778	1	-999	-999	-999	-999	0
12778	2	-999	-999	-999	-999	0
12778	1	2	2	3	6	0
12778	1	2	1	6	6	0
12778	1	2	1	7	6	0
12778	1	2	2	6	5	0
12778	1	2	2	5	5	0
12778	1	2	2	6	5	0
12778	2	2	2	5	4	0
12778	1	2	2	7	4	0
12778	1	2	2	3	2	0
12778	3	1	1	8	8	0
14192	1	-999	-999	-999	-999	0
14192	1	-999	-999	-999	-999	0
14192	2	-999	-999	-999	-999	0
14192	3	-999	-999	-999	-999	0
14192	4	-999	-999	-999	-999	0
14192	2	-999	-999	-999	-999	0
14192	4	-999	-999	-999	-999	0
14192	2	-999	-999	-999	-999	0
14192	2	2	2	1	4	0
14192	5	2	2	1	5	0
14192	4	1	2	8	9	0
14192	5	2	2	1	1	0
14192	4	2	1	6	6	0
14192	2	1	1	7	7	0
14192	1	2	2	1	4	0
14192	2	2	2	4	4	0
14192	4	2	2	1	1	0
14192	5	2	2	1	1	0
14192	2	2	2	1	1	0
14494	1	-999	-999	-999	-999	0
14494	1	-999	-999	-999	-999	0
14494	1	-999	-999	-999	-999	0
14494	2	-999	-999	-999	-999	0
14494	1	-999	-999	-999	-999	0
14494	2	-999	-999	-999	-999	0
14494	1	-999	-999	-999	-999	0
14494	1	-999	-999	-999	-999	0
14494	1	-999	-999	-999	-999	0
14494	2	-999	-999	-999	-999	0
14494	1	-999	-999	-999	-999	0
14494	2	-999	-999	-999	-999	0
14494	1	-999	-999	-999	-999	0
14494	1	-999	-999	-999	-999	0
14494	1	-999	-999	-999	-999	0
14494	1	-999	-999	-999	-999	0
14494	1	2	1	10	8	0
14494	1	1	1	8	8	0
14494	2	2	2	1	8	0
14494	1	1	2	7	7	0
14494	1	2	2	5	8	0
14494	2	2	2	3	8	0
14494	1	1	2	6	7	0
14494	1	1	2	7	8	0
14494	1	1	2	6	7	0
14494	1	1	2	7	7	0
14494	1	1	2	8	7	0
14494	2	2	2	3	6	0
14494	1	1	2	6	7	0
14494	1	1	2	5	7	0
14494	1	1	2	7	5	0
14494	1	2	2	4	9	0
14494	1	1	2	7	8	0
14494	1	1	1	8	8	0
14494	1	1	1	8	8	0
14653	1	-999	-999	-999	-999	0
14653	2	-999	-999	-999	-999	0
14653	1	-999	-999	-999	-999	0
14653	1	-999	-999	-999	-999	0
14653	1	-999	-999	-999	-999	0
14653	1	-999	-999	-999	-999	0
14653	1	-999	-999	-999	-999	0
14653	4	-999	-999	-999	-999	0
14653	2	-999	-999	-999	-999	0
14653	1	-999	-999	-999	-999	0
14653	3	-999	-999	-999	-999	0
14653	2	-999	-999	-999	-999	0
14653	2	-999	-999	-999	-999	0
14653	2	-999	-999	-999	-999	0
14653	1	2	2	3	8	0
14653	3	1	2	6	8	0
14653	4	2	1	6	8	0
14653	2	1	2	5	7	0
14653	2	1	1	6	5	0
14653	1	1	2	9	8	0
14653	2	1	1	6	8	0
14653	1	1	1	9	10	0
14653	2	1	1	7	9	0
14653	1	1	1	6	9	0
14653	1	2	1	7	8	0
14653	1	2	1	5	9	0
14653	1	1	1	9	10	0
14653	1	1	1	7	9	0
14653	2	2	1	6	6	0
14653	2	1	1	6	7	0
14653	2	1	2	6	6	0
14653	3	1	2	5	5	0
14653	3	1	1	6	6	0
14653	3	2	2	3	6	0
14653	2	2	2	6	6	0
14653	2	1	2	4	4	0
14694	2	-999	-999	-999	-999	0
14694	1	-999	-999	-999	-999	0
14694	2	-999	-999	-999	-999	0
14694	1	-999	-999	-999	-999	0
14694	1	2	2	5	5	0
14694	1	2	2	5	5	0
14694	1	1	1	8	5	0
15291	1	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	2	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	1	-999	-999	-999	-999	0
15291	1	1	2	3	6	0
15291	1	2	2	4	5	0
15291	1	1	2	4	5	0
15291	1	2	2	4	5	0
15291	1	2	2	3	5	0
15291	1	2	2	4	5	0
15291	1	2	2	4	4	0
15291	1	2	2	5	5	0
15291	1	1	2	4	5	0
15291	1	2	1	5	5	0
15291	1	2	2	4	5	0
15291	2	2	2	2	3	0
15291	1	2	2	4	5	0
15291	1	1	1	6	5	0
15291	2	1	2	4	6	0
15291	1	2	1	4	4	0
15291	1	2	2	4	5	0
15291	1	2	2	5	5	0
15291	1	2	2	4	5	0
15291	1	2	2	5	5	0
15291	1	2	2	4	4	0
15291	1	2	2	4	5	0
15291	1	2	2	4	4	0
15291	1	2	2	4	4	0
15291	1	2	2	5	5	0
15291	1	2	2	4	5	0
15291	1	2	2	4	5	0
15291	1	2	2	5	5	0
15291	1	2	2	4	5	0
15291	1	2	1	4	3	0
15291	1	2	2	4	4	0
15291	1	2	2	5	5	0
15291	1	2	2	4	4	0
15291	1	2	2	5	4	0
15291	1	2	2	5	3	0
15291	1	1	2	8	6	0
15291	1	2	2	3	4	0
15291	1	2	2	4	5	0
15291	1	2	2	4	5	0
15291	1	2	2	4	4	0
15291	1	2	2	4	5	0
15291	1	2	2	4	3	0
15291	1	2	2	4	5	0
15291	2	2	2	3	3	0
15291	1	2	2	5	4	0
15291	1	2	2	5	4	0
15291	1	2	2	5	4	0
15291	1	2	2	4	3	0
15593	1	-999	-999	-999	-999	0
15593	1	-999	-999	-999	-999	0
15593	1	-999	-999	-999	-999	0
15593	1	-999	-999	-999	-999	0
15593	1	-999	-999	-999	-999	0
15593	1	-999	-999	-999	-999	0
15593	1	-999	-999	-999	-999	0
15593	1	-999	-999	-999	-999	0
15593	1	-999	-999	-999	-999	0
15593	1	-999	-999	-999	-999	0
15593	1	-999	-999	-999	-999	0
15593	1	1	2	8	4	0
15593	1	1	2	5	9	0
15593	1	1	2	5	8	0
15593	1	2	2	2	8	0
15593	1	2	2	3	9	0
15593	1	1	2	7	8	0
15593	1	1	2	7	7	0
15593	1	1	2	7	7	0
15593	1	1	2	7	7	0
15593	1	2	2	5	5	0
15593	1	2	2	5	7	0
15593	1	1	2	8	8	0
15593	1	2	2	7	8	0
15593	1	1	2	6	8	0
15593	1	2	2	7	7	0
15593	1	1	2	6	8	0
15593	1	1	2	8	7	0
15593	1	2	1	6	7	0
15593	1	2	2	7	7	0
15593	1	1	2	8	7	0
15593	-999	2	2	8	9	0
15593	1	1	1	8	7	0
15593	1	2	2	7	6	0
15593	1	1	2	7	5	0
15593	1	2	2	8	6	0
15593	1	1	2	7	4	0
15968	1	-999	-999	-999	-999	0
15968	1	-999	-999	-999	-999	0
15968	3	-999	-999	-999	-999	0
15968	1	-999	-999	-999	-999	0
15968	2	-999	-999	-999	-999	0
15968	4	-999	-999	-999	-999	0
15968	30	-999	-999	-999	-999	0
15968	3	-999	-999	-999	-999	0
15968	3	-999	-999	-999	-999	0
15968	2	-999	-999	-999	-999	0
15968	4	-999	-999	-999	-999	0
15968	3	-999	-999	-999	-999	0
15968	1	-999	-999	-999	-999	0
15968	2	-999	-999	-999	-999	0
15968	1	-999	-999	-999	-999	0
15968	5	-999	-999	-999	-999	0
15968	3	-999	-999	-999	-999	0
15968	3	-999	-999	-999	-999	0
15968	3	1	2	7	6	0
15968	3	1	2	6	5	0
15968	2	1	2	5	4	0
15968	2	1	2	6	4	0
15968	2	1	2	6	5	0
15968	2	1	2	6	5	0
15968	2	1	1	6	6	0
15968	3	1	2	4	5	0
15968	1	2	2	6	5	0
15968	4	2	2	6	7	0
16944	1	-999	-999	-999	-999	0
16944	1	-999	-999	-999	-999	0
16944	1	-999	-999	-999	-999	0
16944	1	-999	-999	-999	-999	0
16944	1	-999	-999	-999	-999	0
16944	1	-999	-999	-999	-999	0
16944	1	1	2	5	8	0
16944	3	2	2	5	9	0
16944	1	1	1	8	9	0
16944	1	1	1	10	10	0
16944	2	1	2	6	5	0
16944	1	1	2	5	10	0
16944	1	2	2	1	9	0
17411	1	-999	-999	-999	-999	0
17411	1	-999	-999	-999	-999	0
17411	1	-999	-999	-999	-999	0
17411	1	-999	-999	-999	-999	0
17411	1	-999	-999	-999	-999	0
17411	1	-999	-999	-999	-999	0
17411	1	-999	-999	-999	-999	0
17411	1	-999	-999	-999	-999	0
17411	1	-999	-999	-999	-999	0
17411	2	-999	-999	-999	-999	0
17411	1	-999	-999	-999	-999	0
17411	1	-999	-999	-999	-999	0
17411	1	-999	-999	-999	-999	0
17411	2	-999	-999	-999	-999	0
17411	1	2	2	4	4	0
17411	1	1	1	7	9	0
17411	1	2	2	5	5	0
17411	1	2	2	4	4	0
17411	1	1	2	4	6	0
17411	1	1	2	5	5	0
17955	1	-999	-999	-999	-999	0
17955	1	-999	-999	-999	-999	0
17955	2	-999	-999	-999	-999	0
17955	3	-999	-999	-999	-999	0
17955	4	-999	-999	-999	-999	0
17955	2	-999	-999	-999	-999	0
17955	1	-999	-999	-999	-999	0
17955	6	-999	-999	-999	-999	0
17955	6	-999	-999	-999	-999	0
17955	1	-999	-999	-999	-999	0
17955	1	-999	-999	-999	-999	0
17955	5	-999	-999	-999	-999	0
17955	1	-999	-999	-999	-999	0
17955	5	-999	-999	-999	-999	0
17955	2	-999	-999	-999	-999	0
17955	3	-999	-999	-999	-999	0
17955	1	-999	-999	-999	-999	0
17955	2	-999	-999	-999	-999	0
17955	5	-999	-999	-999	-999	0
17955	3	-999	-999	-999	-999	0
17955	6	1	2	6	7	0
17955	5	2	2	7	5	0
17955	1	2	2	5	5	0
17955	8	2	2	7	7	0
17955	2	2	2	7	7	0
17955	1	1	2	7	8	0
17955	1	1	2	8	8	0
17955	4	1	2	7	8	0
17955	7	2	2	7	7	0
17955	2	2	2	8	8	0
17955	4	2	2	7	7	0
17955	4	1	2	7	7	0
17955	3	2	2	7	7	0
17955	4	2	2	6	7	0
17955	1	1	2	8	8	0
17955	7	1	2	7	7	0
17955	3	1	2	7	8	0
17955	6	1	2	7	8	0
17955	2	1	2	8	8	0
17955	12	2	2	6	7	0
17955	3	1	2	7	8	0
17955	4	1	2	7	8	0
17955	2	1	2	8	8	0
17955	2	1	1	7	7	0
17955	1	1	2	9	8	0
17955	1	1	2	8	8	0
17955	1	1	2	7	8	0
17955	1	1	1	8	8	0
17955	2	1	2	8	7	0
17955	1	1	1	8	5	0
17955	1	1	2	8	8	0
17955	2	1	2	7	8	0
17955	3	1	2	8	7	0
17955	1	1	2	7	7	0
17955	1	1	2	8	8	0
17955	1	1	2	7	1	0
17955	1	1	2	8	7	0
17955	5	1	2	8	8	0
17955	1	1	2	8	8	0
17955	1	1	2	8	8	0
17955	1	1	2	8	7	0
17955	1	1	2	7	7	0
17955	1	1	1	9	8	0
17955	1	1	2	9	8	0
17955	1	1	1	9	8	0
17955	1	1	1	8	8	0
17955	2	1	2	7	8	0
17955	2	1	2	7	8	0
17955	1	1	2	8	8	0
17955	1	1	2	7	8	0
17955	2	1	2	7	7	0
17955	1	1	1	7	7	0
17955	3	1	2	7	8	0
17955	1	1	1	8	7	0
17955	6	1	2	7	7	0
17955	3	1	2	7	7	0
17955	1	1	1	8	7	0
17955	1	1	1	8	7	0
17955	4	1	2	7	8	0
17955	4	1	2	7	8	0
17955	1	1	2	8	7	0
17955	2	1	1	8	7	0
17955	2	1	2	8	7	0
17955	1	1	1	8	8	0
17955	1	1	2	7	7	0
17955	4	1	2	8	7	0
17955	4	1	1	9	7	0
17955	8	2	2	5	5	0
17955	4	1	2	7	7	0
17955	4	1	1	8	7	0
17955	4	1	1	8	7	0
17955	5	1	1	8	7	0
