    1.942738     0.158550    -0.449393     1.374663     1.311576     0.340346      1
    0.827739     1.509176     2.008518     0.178260    -0.682167     0.340346      1
    0.754465     2.400591    -0.022590     1.721306     0.649798     0.340346      1
    1.302312     2.592027     0.222845     0.509212    -1.555457    -1.324644      2
    1.859476     0.367768     1.113961     1.333167    -2.035484    -1.324644      2
    1.370090     1.684449     0.612075     2.157972    -0.196269    -1.324644      2
   -2.076976    -1.087059    -0.707398    -1.810013    -1.858806    -1.191704      3
    3.353656     1.651669     0.764843     1.251660    -1.027146    -1.191704      3
    1.406398     1.237964     1.567214     0.592350    -0.062827    -1.191704      3
   -0.076778     1.017942     1.308928     0.543504    -0.894389    -1.039917      4
   -0.165962    -0.500830    -0.334781    -0.887866    -1.867620    -1.039917      4
   -1.085399    -1.663885    -0.220668    -2.040755    -1.446026    -1.039917      4
   -0.589307    -1.728844    -1.770196    -1.944504    -0.041737     1.259220      5
   -2.398977    -2.098065    -2.760746    -1.519607    -2.141241     1.259220      5
   -1.197310     0.355544    -1.978616    -2.810116    -0.178366     1.259220      5
    0.702081     2.209984     2.157237     1.434921    -0.462945    -0.447632      6
    0.342581    -0.762551    -0.061634    -0.626952    -0.772305    -0.447632      6
   -0.515980    -0.535998    -2.142077     1.279623    -2.800078    -0.447632      6
    0.572077    -0.093598     1.533720     1.295941     0.733164     0.354451      7
    1.410114     2.463545     1.388366     0.990032     3.075740     0.354451      7
   -0.003041    -1.683694    -0.466191    -2.110406    -4.101111     0.354451      7
   -0.808084    -1.369537    -2.336850    -2.553032    -1.143319    -1.052968      8
   -0.168899     0.684808     0.197302     0.592567    -0.196356    -1.052968      8
    1.144063     1.850484    -0.535710     1.214415    -0.531140    -1.052968      8
   -1.021341    -1.006265    -0.160001    -1.136770     0.185253     0.047194      9
    1.356851     0.386906     1.721410     0.082904     1.169349     0.047194      9
   -1.163616    -4.202304    -1.122993    -3.044038    -1.107556     0.047194      9
   -1.082144    -2.342613    -2.154208    -1.856429    -2.620971     0.122039     10
    0.556802    -1.195660     0.014370    -2.189977    -3.061432     0.122039     10
   -0.365025    -0.320957    -1.435588    -0.891470     1.262791     0.122039     10
    2.900139     1.092647     2.834899     0.627469    -0.163906    -0.654932     11
    2.725060     1.354238     3.115263     3.870674    -2.158748    -0.654932     11
    0.096278    -1.081001    -0.831397    -0.642012    -1.483311    -0.654932     11
    1.550536     0.529266     4.425353     3.655891     2.591887     1.492679     12
    2.674509    -0.119707    -0.424493     0.314774     2.096673     1.492679     12
    0.163419    -0.165306     0.047457     3.384512     2.156714     1.492679     12
   -2.654566    -0.994919     0.046927    -0.158430    -0.250801    -2.389389     13
    1.854453     0.607980    -0.087020    -0.396626    -2.380654    -2.389389     13
   -0.643268    -1.742680     0.055767    -1.768091    -1.411494    -2.389389     13
    0.154800    -1.237043     0.900717    -1.079078    -0.454623    -0.720024     14
    1.108032     1.112475     1.602351     1.689014    -0.205829    -0.720024     14
    0.573820    -1.199623     0.691709    -0.188400    -1.252388    -0.720024     14
   -1.606468    -1.708463    -0.871230    -1.568613    -1.146910    -0.297849     15
   -1.172606    -1.890014     0.196795    -0.795775    -1.076498    -0.297849     15
    0.044459    -1.289250     0.015922    -1.348930    -0.238963    -0.297849     15
   -0.197204     2.222129     0.530584     0.380019     1.599754     0.241406     16
   -0.917723    -2.843708    -4.117945    -2.221245    -2.611222     0.241406     16
    1.788928     2.439829     1.433483     0.930884     1.306496     0.241406     16
    1.662110     1.128532     2.417312     0.969295     1.886418     1.254082     17
   -0.784853    -2.567792    -0.002437     0.112079     0.917241     1.254082     17
   -0.928509    -2.476004    -1.218172    -2.974093    -1.271572     1.254082     17
    0.883464     0.800135     0.567290    -1.626694    -0.268811     0.603816     18
    3.206288     2.247406     2.361698     4.265973     2.461823     0.603816     18
    3.622013     1.480724     2.653566     1.806156     2.455996     0.603816     18
    0.532953    -1.475909     0.342088     1.927790     0.250969     0.204032     19
    1.497972     0.764814     0.742045     0.205222     1.179974     0.204032     19
   -3.118564     0.159825     0.311565    -2.904838    -3.182266     0.204032     19
   -1.879345    -0.800808    -0.005830    -1.051909     0.314441    -0.953799     20
    1.448734    -1.983356    -0.924401    -0.103207    -0.411945    -0.953799     20
   -0.025136     0.358854    -1.598725    -1.040307     0.220159    -0.953799     20
   -1.149055    -0.734705     1.304457     0.634804     0.613001    -0.039966     21
    1.166326     1.241269    -0.339320     0.837353    -0.280926    -0.039966     21
    2.763941     2.353140     1.874977     4.011658     2.003134    -0.039966     21
    0.743101     0.633946    -1.394679     0.160185    -1.572132    -0.228187     22
   -3.344072    -1.258542    -2.579959    -2.188186    -4.377813    -0.228187     22
    2.560827     0.595565     2.188633     2.961508     1.198873    -0.228187     22
   -2.912393    -0.899552    -2.154864    -1.324507    -2.044261    -0.083304     23
   -1.877157    -2.682765    -3.420624    -1.535321    -2.912809    -0.083304     23
   -0.365080     1.626571     1.851397     1.403051     0.500577    -0.083304     23
   -1.737674     0.244534    -1.935365    -3.075881    -0.486832     1.031582     24
   -1.111516    -0.699064    -0.357869    -1.056795     1.264611     1.031582     24
   -2.370204    -1.329661    -0.477109     0.800852    -0.696562     1.031582     24
    1.891111     1.966408     0.721607     1.271955    -0.971948    -0.758753     25
    1.035065     1.058273     2.736542     1.631142     0.904135    -0.758753     25
   -1.845165    -1.311390    -0.553140    -0.221211    -6.680266    -0.758753     25
    0.700046     0.549998     1.318771     2.087532    -1.184553    -0.610115     26
    1.290630     1.343562     0.899711     0.552092    -1.250836    -0.610115     26
   -0.386387     1.564424     0.163956     2.610981     0.894665    -0.610115     26
   -0.796442     1.054375     1.637037    -1.379017     0.677770    -0.307530     27
    1.357304     0.638816     0.039358    -0.226335    -0.729490    -0.307530     27
    1.284180    -1.451402     0.713879    -0.062205     0.608682    -0.307530     27
    1.414940     1.569666     1.735772     1.101020    -0.736895    -1.207694     28
    1.890639     1.366302    -1.432316     1.435194    -0.716513    -1.207694     28
   -1.291375    -1.153155    -0.046951    -1.201180     0.569724    -1.207694     28
    1.186818     0.304711     0.476379    -0.507491     1.148709     0.948877     29
    1.320025     1.494337     1.206114     1.677837     0.631075     0.948877     29
    0.215448     1.421392     0.088650     1.644893     1.933954     0.948877     29
    2.489281     3.012979     3.613709     1.144275     1.053924     0.693798     30
   -0.699459    -1.098167     1.067850     0.617151    -0.479962     0.693798     30
    0.691453     1.439556     1.029817     1.512949     0.653156     0.693798     30
    1.896071     1.787613     1.338837     1.068320    -0.988827    -1.212305     31
    1.031329     2.520036     1.631916     1.538334     1.642098    -1.212305     31
   -1.253596     0.090494     0.166956    -0.343418    -0.685705    -1.212305     31
   -1.971146    -2.691945    -1.213569    -0.183868    -1.337208    -0.340542     32
   -0.318375     0.897103    -0.016612     1.657493     1.848128    -0.340542     32
    0.455435    -3.075724    -1.125988    -2.256054    -3.393392    -0.340542     32
   -0.280641    -1.099247     0.033880    -0.228729     1.840660     0.670012     33
   -0.707517     1.134317     1.082394     1.886879     3.044839     0.670012     33
   -0.016514     0.977809    -0.373598     0.602029     2.722544     0.670012     33
   -0.107357     0.631056    -0.121751     1.458246     1.737493     0.211983     34
    1.231983    -0.054838     0.126840     0.109448    -0.310795     0.211983     34
    0.835729     0.267689     0.286945     0.691611     0.213991     0.211983     34
    0.482792    -1.970344    -1.960341    -2.952034     0.402525    -0.258364     35
   -0.139084    -1.280301    -2.328418    -2.510216    -0.411380    -0.258364     35
    0.917842    -0.246511     1.717338     2.196764     0.699611    -0.258364     35
    0.911391     2.629599     2.433968     2.305865     3.918544     1.640795     36
    3.267176     2.839567     3.061577     5.829998     5.025584     1.640795     36
   -0.746339    -1.367119    -2.465231     0.664290    -2.676546     1.640795     36
   -2.799576    -1.796645    -2.470395    -1.466858    -3.618136    -0.826774     37
   -1.234517    -0.611785     0.478702    -0.962490    -1.111237    -0.826774     37
   -0.740260    -1.090598    -0.545507    -0.644408    -1.440240    -0.826774     37
    0.444129     1.181083     0.784375     1.431748     0.035401    -1.005549     38
    1.432570     0.691102     1.476869     3.192110    -0.784461    -1.005549     38
   -0.880665    -1.259723     0.586908    -0.642812     0.081827    -1.005549     38
   -1.279237    -0.645048     0.485400     1.434164    -0.671323    -0.181022     39
   -0.305890    -0.018810     0.749956     0.441249    -0.318486    -0.181022     39
    2.585204     1.535271     2.732442     2.191169     0.770470    -0.181022     39
   -1.430184     0.655403    -0.386132    -1.116999    -0.078895    -0.354912     40
   -0.902367     2.022148     0.609202     0.891477     1.065685    -0.354912     40
   -0.961072    -0.583790    -0.651066    -0.475330    -0.352390    -0.354912     40
   -1.278693     0.127715     0.107392     0.426129     0.478655    -0.404515     41
   -0.937547    -0.664954    -1.618547     0.109374    -1.489510    -0.404515     41
    1.827454     3.096905     1.065737     1.260572     1.254907    -0.404515     41
    0.204896    -1.219505     1.318273    -2.694871    -1.253720    -0.498226     42
    0.457887    -0.024191    -0.177945    -0.298974    -1.547571    -0.498226     42
    0.465782     1.518125     0.224471     0.388399    -1.130266    -0.498226     42
    1.075278     1.160210     0.771306     0.811217     2.913944    -0.670437     43
   -3.858413    -3.005139    -3.966619    -2.524904    -4.948977    -0.670437     43
   -0.236446    -0.670448    -0.273129    -2.028240    -2.054705    -0.670437     43
   -3.682477    -1.025282    -2.116356    -0.855755    -1.024310    -0.641767     44
   -2.957613    -2.257578    -2.136714    -0.834903    -0.071970    -0.641767     44
    0.474955     0.455159    -1.381644     0.139224    -1.343034    -0.641767     44
   -0.953290    -1.965894    -0.279400    -0.452275    -0.587348    -0.988385     45
   -2.249712    -1.852187    -2.594107    -0.859964    -1.014825    -0.988385     45
   -1.136053    -1.511897    -0.246071    -1.363119    -0.626830    -0.988385     45
    0.047722     0.609320     1.226244     0.491789    -0.364484    -0.543929     46
   -0.651664     0.238768    -0.029867    -1.893442    -1.061240    -0.543929     46
   -1.569410    -1.417594    -1.373535    -0.370359    -0.460439    -0.543929     46
   -0.069246    -1.637463    -1.605957    -1.177880     0.592711     2.115135     47
   -1.262245    -3.790187    -3.173152    -3.366319    -2.765757     2.115135     47
    0.412664    -0.863948    -0.753944    -1.360477     2.345420     2.115135     47
   -0.993767    -0.956038    -1.103939    -1.603441    -0.437095    -0.723253     48
   -2.744834    -0.679862    -2.234190    -2.363898    -1.228930    -0.723253     48
    1.050956    -0.595912    -1.541991    -0.287068     0.505229    -0.723253     48
   -1.349616    -0.064871     0.776598     0.070557    -1.662983     0.869937     49
    1.676068    -1.052454     0.457970    -0.991244     1.217187     0.869937     49
   -4.420863    -1.613588    -3.133712    -2.311547    -3.356256     0.869937     49
    1.760164     3.690649     3.706865     2.739119     2.094338     0.895384     50
   -1.777774     1.643981     0.192637     1.421827     1.188359     0.895384     50
    1.785921     1.892897     3.507051     0.289897     1.212044     0.895384     50
    0.197445    -2.167345     0.461753    -0.548606    -0.682778    -0.045142     51
   -0.426601     1.625571     2.044596     0.617646     3.526198    -0.045142     51
   -0.351157    -1.457395    -0.003643    -0.741157    -0.554599    -0.045142     51
    0.140308    -0.094868    -0.664855    -0.401429     0.980295    -0.045142     51
    1.501010     2.941674     0.511269    -0.742934     2.569234    -0.045142     51
    1.698795     2.442495     0.946032     1.290786     0.501035    -0.418964     52
    0.176827    -0.800282    -0.900235     0.469444     0.044904    -0.418964     52
